measurement_date	name	metric_type	agency	numerator	denominator
2015-11-09	trips_performed	Dollars	SR3	130	
2015-11-24	trips_performed	Dollars	CDS	158	
2016-01-15	trips_performed	Dollars	PVT	133.25	
2015-10-24	trips_performed	Dollars	PVT	659	
2015-12-17	trips_performed	Dollars	CDR	1290	
2015-12-25	trips_performed	Dollars	LOG	36.56	
2015-12-13	trips_performed	Dollars	MID	62	
2015-11-28	trips_performed	Dollars	PVT	722	
2015-10-19	trips_performed	Dollars	LOG	8816.74	
2015-11-07	trips_performed	Dollars	LOG	928	
2016-01-14	trips_performed	Dollars	SR3	112	
2015-10-20	trips_performed	Dollars	MP1	82	
2015-10-16	trips_performed	Dollars	SE2	122	
2015-11-18	trips_performed	Dollars	SE2	98	
2015-12-14	trips_performed	Dollars	CDR	1486.5	
2015-11-09	trips_performed	Dollars	PVT	1789.45	
2015-12-09	trips_performed	Dollars	MP1	212	
2015-11-03	trips_performed	Dollars	SE2	212	
2015-12-16	trips_performed	Dollars	CDR	1484.75	
2016-01-12	trips_performed	Dollars	CDS	218.5	
2015-10-13	trips_performed	Dollars	KE3	138	
2015-12-08	trips_performed	Dollars	WS3	530	
2016-01-07	trips_performed	Dollars	FAC	141	
2015-12-12	trips_performed	Dollars	MID	29.13	
2015-12-28	trips_performed	Dollars	SR3	112	
2015-12-31	trips_performed	Dollars	PVT	1156	
2015-11-06	trips_performed	Dollars	CDS	288.7	
2016-01-14	trips_performed	Dollars	LOG	7273.53	
2015-12-11	trips_performed	Dollars	MP1	335	
2016-01-14	trips_performed	Dollars	PVT	1555.75	
2015-10-23	trips_performed	Dollars	PVT	1138	
2015-11-05	trips_performed	Dollars	MP1	332	
2015-10-15	trips_performed	Dollars	SE2	106	
2015-11-04	trips_performed	Dollars	ND2	122	
2015-10-17	trips_performed	Dollars	SE2	106	
2015-12-09	trips_performed	Dollars	CDS	272.45	
2015-11-24	trips_performed	Dollars	WC1	114	
2015-11-25	trips_performed	Dollars	LOG	6966.74	
2015-12-15	trips_performed	Dollars	CDR	1365.75	
2016-01-11	trips_performed	Dollars	CDS	300.25	
2015-12-01	trips_performed	Dollars	CDR	1421.5	
2015-12-23	trips_performed	Dollars	BR7	90	
2015-12-11	trips_performed	Dollars	CDS	305.7	
2015-11-17	trips_performed	Dollars	SE2	106	
2015-10-31	trips_performed	Dollars	SE2	212	
2015-10-31	trips_performed	Dollars	MRC	85	
2015-12-28	trips_performed	Dollars	PVT	740.05	
2015-10-16	trips_performed	Dollars	ND2	82	
2015-11-21	trips_performed	Dollars	MP1	82	
2015-11-02	trips_performed	Dollars	ND2	90	
2015-10-19	trips_performed	Dollars	MP1	106	
2015-11-12	trips_performed	Dollars	CDR	1442.75	
2015-10-12	trips_performed	Dollars	CDR	28.5	
2016-01-06	trips_performed	Dollars	CDS	389.7	
2015-12-18	trips_performed	Dollars	LOG	8277.26	
2015-10-28	trips_performed	Dollars	MP1	106	
2016-01-05	trips_performed	Dollars	SR3	114	
2015-11-02	trips_performed	Dollars	CDR	1308	
2015-11-19	trips_performed	Dollars	PVT	1319	
2015-12-23	trips_performed	Dollars	PB1	170	
2016-01-05	trips_performed	Dollars	MP1	156.7	
2015-11-17	trips_performed	Dollars	CDS	181	
2015-10-29	trips_performed	Dollars	LOG	9947.66	
2015-12-26	trips_performed	Dollars	SR1	82	
2015-12-01	trips_performed	Dollars	CDS	181	
2015-10-17	trips_performed	Dollars	PVT	559	
2015-11-16	trips_performed	Dollars	MP1	195	
2015-10-14	trips_performed	Dollars	PVT	1281	
2015-12-07	trips_performed	Dollars	CDR	1461.75	
2016-01-04	trips_performed	Dollars	BR3	170	
2015-12-17	trips_performed	Dollars	CDS	181	
2015-11-02	trips_performed	Dollars	PVT	1187.6	
2015-12-02	trips_performed	Dollars	MP1	293	
2015-12-30	trips_performed	Dollars	ND2	106	
2015-11-21	trips_performed	Dollars	MID	27.4	
2016-01-05	trips_performed	Dollars	CDS	218.5	
2015-11-14	trips_performed	Dollars	LOG	1073.34	
2015-12-22	trips_performed	Dollars	PVT	827	
2015-10-13	trips_performed	Dollars	MP1	105	
2015-12-22	trips_performed	Dollars	MID	37.5	
2015-10-30	trips_performed	Dollars	LOG	7481.41	
2016-01-13	trips_performed	Dollars	SR1	112	
2015-10-29	trips_performed	Dollars	MP1	155	
2015-12-17	trips_performed	Dollars	LOG	8001.48	
2015-10-22	trips_performed	Dollars	MRC	257	
2015-11-16	trips_performed	Dollars	LOG	8959.27	
2015-11-30	trips_performed	Dollars	LOG	9999.05	
2015-11-16	trips_performed	Dollars	PVT	2576.3	
2015-11-24	trips_performed	Dollars	SS1	170	
2016-01-05	trips_performed	Dollars	LOG	9289.52	
2015-10-28	trips_performed	Dollars	CDS	119	
2015-12-05	trips_performed	Dollars	PVT	873	
2016-01-11	trips_performed	Dollars	CDR	1479.25	
2015-12-05	trips_performed	Dollars	MID	41.24	
2015-10-27	trips_performed	Dollars	MP1	82	
2015-10-13	trips_performed	Dollars	LOG	9922.63	
2015-12-24	trips_performed	Dollars	SR1	82	
2015-12-21	trips_performed	Dollars	PVT	1784	
2016-01-04	trips_performed	Dollars	LOG	8115.76	
2015-12-02	trips_performed	Dollars	CDS	246.2	
2015-11-12	trips_performed	Dollars	MP1	82	
2015-10-15	trips_performed	Dollars	CDS	99.5	
2015-12-23	trips_performed	Dollars	PVT	650.9	
2016-01-08	trips_performed	Dollars	SK2	218	
2015-12-02	trips_performed	Dollars	LOG	8334.3	
2016-01-09	trips_performed	Dollars	PVT	325	
2015-11-11	trips_performed	Dollars	ND2	114	
2015-10-15	trips_performed	Dollars	PVT	885	
2015-10-13	trips_performed	Dollars	CDS	129.5	
2015-11-03	trips_performed	Dollars	PVT	718.35	
2015-11-09	trips_performed	Dollars	CDR	1479	
2016-01-05	trips_performed	Dollars	CDR	1444.5	
2016-01-13	trips_performed	Dollars	PVT	724.25	
2015-11-23	trips_performed	Dollars	CDR	1479	
2015-12-10	trips_performed	Dollars	HL1	118	
2015-12-05	trips_performed	Dollars	MP1	192	
2015-12-22	trips_performed	Dollars	SR3	122	
2015-10-27	trips_performed	Dollars	LOG	9046.31	
2015-11-10	trips_performed	Dollars	LOG	9676.81	
2015-12-08	trips_performed	Dollars	SR3	122	
2015-11-16	trips_performed	Dollars	SE2	49	
2015-12-17	trips_performed	Dollars	SR3	440	
2015-12-08	trips_performed	Dollars	PVT	539.85	
2016-01-12	trips_performed	Dollars	CDR	1505.25	
2015-11-28	trips_performed	Dollars	MP1	82	
2015-11-07	trips_performed	Dollars	SE2	212	
2015-11-29	trips_performed	Dollars	PVT	49	
2015-12-10	trips_performed	Dollars	PVT	1730	
2015-11-24	trips_performed	Dollars	ND2	164	
2016-01-15	trips_performed	Dollars	LOG		
2015-11-20	trips_performed	Dollars	BR3	122	
2015-12-28	trips_performed	Dollars	MP1	156.8	
2015-10-13	trips_performed	Dollars	CDR	1165	
2015-11-18	trips_performed	Dollars	SR3	114	
2015-11-12	trips_performed	Dollars	LOG	9796.42	
2015-12-14	trips_performed	Dollars	MP1	316	
2015-12-02	trips_performed	Dollars	CDR	1309.25	
2015-11-16	trips_performed	Dollars	PB1	146	
2015-10-27	trips_performed	Dollars	MRC	261.65	
2015-11-17	trips_performed	Dollars	MP1	82	
2016-01-08	trips_performed	Dollars	SR1	106	
2015-12-04	trips_performed	Dollars	CDR	1591.25	
2015-10-30	trips_performed	Dollars	PVT	925	
2015-10-15	trips_performed	Dollars	BR3	210	
2015-12-05	trips_performed	Dollars	LOG	855.18	
2015-10-27	trips_performed	Dollars	CDS	142	
2016-01-04	trips_performed	Dollars	PVT	766	
2015-10-22	trips_performed	Dollars	SE2	212	
2015-11-26	trips_performed	Dollars	MP1	180	
2015-12-03	trips_performed	Dollars	MP1	376	
2015-11-01	trips_performed	Dollars	LOG	359.98	
2015-11-05	trips_performed	Dollars	SE2	212	
2015-11-03	trips_performed	Dollars	CDS	159.5	
2015-10-13	trips_performed	Dollars	TL1	301.44	
2015-10-29	trips_performed	Dollars	SE2	310	
2015-12-16	trips_performed	Dollars	BR7	98	
2016-01-15	trips_performed	Dollars	MP1		
2016-01-13	trips_performed	Dollars	MID		
2015-12-18	trips_performed	Dollars	PVT	929.25	
2015-11-12	trips_performed	Dollars	NB1	532	
2016-01-14	trips_performed	Dollars	SR1	198.5	
2015-11-09	trips_performed	Dollars	MP1	425	
2015-12-31	trips_performed	Dollars	SR1	82	
2015-10-12	trips_performed	Dollars	BR7	106	
2015-12-25	trips_performed	Dollars	PVT	2072	
2015-10-29	trips_performed	Dollars	PVT	1192	
2015-11-12	trips_performed	Dollars	PVT	1300.6	
2015-12-30	trips_performed	Dollars	PB1	122	
2015-10-21	trips_performed	Dollars	MRC	89	
2015-11-02	trips_performed	Dollars	LOG	8259.65	
2015-11-20	trips_performed	Dollars	MP1	154	
2015-10-19	trips_performed	Dollars	BR7	220	
2016-01-10	trips_performed	Dollars	PVT	28.86	
2015-10-29	trips_performed	Dollars	ND2	106	
2015-11-14	trips_performed	Dollars	PVT	471	
2015-10-26	trips_performed	Dollars	CDS	44.5	
2015-12-21	trips_performed	Dollars	CDR	1220.75	
2015-10-24	trips_performed	Dollars	LOG	1262.96	
2015-12-08	trips_performed	Dollars	CDS	169.5	
2015-12-14	trips_performed	Dollars	SR3	114	
2015-10-30	trips_performed	Dollars	CDR	1277.25	
2015-12-17	trips_performed	Dollars	MID	67.19	
2015-10-19	trips_performed	Dollars	CDS	177.2	
2015-11-25	trips_performed	Dollars	MP1	106	
2015-10-23	trips_performed	Dollars	CDR	1103	
2016-01-05	trips_performed	Dollars	PVT	1261	
2015-11-17	trips_performed	Dollars	CDR	1198	
2016-01-12	trips_performed	Dollars	MR5	137.5	
2016-01-07	trips_performed	Dollars	LOG	8855.82	
2016-01-08	trips_performed	Dollars	QR1	298	
2015-10-21	trips_performed	Dollars	PB1	154	
2016-01-12	trips_performed	Dollars	PVT	1407	
2015-11-18	trips_performed	Dollars	CDS	246.2	
2015-11-09	trips_performed	Dollars	LOG	7843.93	
2015-11-18	trips_performed	Dollars	LOG	8381.25	
2015-10-27	trips_performed	Dollars	SR3	114	
2015-10-30	trips_performed	Dollars	TL1	120.36	
2015-12-24	trips_performed	Dollars	LOG	3711.29	
2015-12-10	trips_performed	Dollars	PB1	154	
2015-10-21	trips_performed	Dollars	TL1	504.38	
2016-01-07	trips_performed	Dollars	CDS	303	
2015-11-27	trips_performed	Dollars	LOG	2409.54	
2016-01-09	trips_performed	Dollars	LOG	805.54	
2015-10-23	trips_performed	Dollars	PB1	154	
2015-12-11	trips_performed	Dollars	PVT	1645	
2015-11-10	trips_performed	Dollars	SR3	212	
2016-01-16	trips_performed	Dollars	LOG		
2015-12-29	trips_performed	Dollars	SR1	86.5	
2015-12-04	trips_performed	Dollars	LOG	8355.72	
2015-11-20	trips_performed	Dollars	LOG	7781.15	
2015-10-14	trips_performed	Dollars	CDR	1045.25	
2015-11-09	trips_performed	Dollars	LE2	98.8	
2015-12-02	trips_performed	Dollars	ND2	106	
2015-11-05	trips_performed	Dollars	PVT	1018.25	
2016-01-14	trips_performed	Dollars	MP1	86.5	
2015-10-15	trips_performed	Dollars	LOG	10242.47	
2015-10-20	trips_performed	Dollars	ND2	90	
2016-01-06	trips_performed	Dollars	PB1	154	
2015-10-21	trips_performed	Dollars	CDR	1147.5	
2015-11-29	trips_performed	Dollars	LOG	713.5	
2016-01-09	trips_performed	Dollars	SR1	82	
2015-12-03	trips_performed	Dollars	CDR	1562	
2015-11-05	trips_performed	Dollars	MR5	130	
2016-01-07	trips_performed	Dollars	MP1	153.7	
2015-11-18	trips_performed	Dollars	SK2	204	
2015-12-01	trips_performed	Dollars	TL1	65.24	
2015-12-29	trips_performed	Dollars	LOG	774.66	
2015-10-30	trips_performed	Dollars	MRC	11.85	
2015-12-15	trips_performed	Dollars	LOG	9166.7	
2015-12-22	trips_performed	Dollars	CDS	213	
2015-10-14	trips_performed	Dollars	TL1	122.85	
2015-12-08	trips_performed	Dollars	MID	11.15	
2016-01-09	trips_performed	Dollars	MP1	23.7	
2015-11-07	trips_performed	Dollars	PVT	856	
2015-12-08	trips_performed	Dollars	LOG	10072.01	
2015-11-27	trips_performed	Dollars	MP1	126	
2015-10-30	trips_performed	Dollars	SE2	114	
2015-11-21	trips_performed	Dollars	PVT	784	
2015-12-15	trips_performed	Dollars	CDS	242.5	
2016-01-13	trips_performed	Dollars	CDR	1464.75	
2015-12-07	trips_performed	Dollars	PVT	1347.75	
2016-01-04	trips_performed	Dollars	CDR	1427	
2016-01-04	trips_performed	Dollars	MRC	41	
2015-11-04	trips_performed	Dollars	LOG	7928.03	
2015-11-04	trips_performed	Dollars	CDS	119	
2015-10-20	trips_performed	Dollars	HL1	41	
2015-11-30	trips_performed	Dollars	PVT	1255.85	
2016-01-06	trips_performed	Dollars	CDR	1529.25	
2015-11-11	trips_performed	Dollars	CDS	0	
2015-12-09	trips_performed	Dollars	WC1	98	
2015-12-17	trips_performed	Dollars	TL1	65.24	
2015-12-06	trips_performed	Dollars	MP1	56	
2015-10-31	trips_performed	Dollars	MP1	82	
2015-10-13	trips_performed	Dollars	PVT	1196.95	
2015-12-22	trips_performed	Dollars	SR1	82	
2015-12-22	trips_performed	Dollars	MP1	365.7	
2015-10-27	trips_performed	Dollars	PVT	372	
2015-11-20	trips_performed	Dollars	CDS	288.7	
2015-10-24	trips_performed	Dollars	MP1	82	
2016-01-15	trips_performed	Dollars	CDR		
2015-12-15	trips_performed	Dollars	MP1	145.7	
2015-10-12	trips_performed	Dollars	SE2	220	
2015-12-08	trips_performed	Dollars	MRC	53	
2015-11-16	trips_performed	Dollars	ND2	82	
2015-11-02	trips_performed	Dollars	MP1	247	
2015-11-24	trips_performed	Dollars	SE2	106	
2016-01-02	trips_performed	Dollars	LOG	584.7	
2015-10-20	trips_performed	Dollars	PVT	1241	
2015-10-22	trips_performed	Dollars	LOG	8966.78	
2015-11-30	trips_performed	Dollars	VE2	57	
2015-11-24	trips_performed	Dollars	MR5	122	
2015-11-05	trips_performed	Dollars	LOG	8910.3	
2015-11-03	trips_performed	Dollars	TL1	65.24	
2015-11-10	trips_performed	Dollars	PVT	635	
2015-10-26	trips_performed	Dollars	CDR	1224.75	
2016-01-13	trips_performed	Dollars	LOG	7454.34	
2016-01-13	trips_performed	Dollars	CDS	301.25	
2015-10-22	trips_performed	Dollars	CDS	119	
2015-10-21	trips_performed	Dollars	CDS	119	
2015-10-16	trips_performed	Dollars	HL1	73	
2015-12-15	trips_performed	Dollars	PB1	114	
2015-11-23	trips_performed	Dollars	SR3	244	
2015-12-15	trips_performed	Dollars	PVT	1359.9	
2015-10-23	trips_performed	Dollars	SR3	162	
2015-12-10	trips_performed	Dollars	CDS	169.5	
2015-11-30	trips_performed	Dollars	CDR	1510	
2015-11-09	trips_performed	Dollars	CDS	171.7	
2015-11-13	trips_performed	Dollars	CDR	1529.5	
2015-11-18	trips_performed	Dollars	MRC	61	
2015-10-26	trips_performed	Dollars	PVT	886	
2016-01-04	trips_performed	Dollars	SR1	106	
2015-11-25	trips_performed	Dollars	SR3	342	
2015-11-26	trips_performed	Dollars	PVT	1562.9	
2015-12-12	trips_performed	Dollars	LOG	1007.76	
2016-01-13	trips_performed	Dollars	MP1	497	
2016-01-07	trips_performed	Dollars	BR7	138	
2015-11-10	trips_performed	Dollars	WC1	114	
2015-10-22	trips_performed	Dollars	MP1	82	
2015-11-25	trips_performed	Dollars	PVT	1234	
2016-01-14	trips_performed	Dollars	CDS	260.5	
2015-10-23	trips_performed	Dollars	CDS	226.7	
2016-01-12	trips_performed	Dollars	LOG	8285.57	
2015-11-24	trips_performed	Dollars	MP1	41	
2015-10-27	trips_performed	Dollars	CDR	1209.75	
2015-11-23	trips_performed	Dollars	CDS	200.2	
2015-11-23	trips_performed	Dollars	LOG	7824.09	
2016-01-15	trips_performed	Dollars	QR1		
2015-10-22	trips_performed	Dollars	SR3	98	
2015-12-10	trips_performed	Dollars	MP1	100.7	
2016-01-16	trips_performed	Dollars	PVT		
2015-11-08	trips_performed	Dollars	LOG	372.8	
2015-11-08	trips_performed	Dollars	PVT	45	
2015-12-11	trips_performed	Dollars	SR3	122	
2015-11-19	trips_performed	Dollars	SE2	106	
2015-11-07	trips_performed	Dollars	MP1	139	
2015-10-14	trips_performed	Dollars	SE2	122	
2015-11-22	trips_performed	Dollars	LOG	2150.53	
2015-12-30	trips_performed	Dollars	MID	18.75	
2015-11-24	trips_performed	Dollars	LOG	9907.59	
2016-01-12	trips_performed	Dollars	MP1	387.25	
2015-10-21	trips_performed	Dollars	SR3	98	
2015-12-11	trips_performed	Dollars	LOG	7306.48	
2015-10-29	trips_performed	Dollars	PB1	227	
2016-01-13	trips_performed	Dollars	QR1	316	
2015-12-01	trips_performed	Dollars	SY4	106	
2015-12-29	trips_performed	Dollars	PVT	303.86	
2015-11-02	trips_performed	Dollars	TL1	150.72	
2015-12-27	trips_performed	Dollars	LOG	918.04	
2015-12-10	trips_performed	Dollars	LOG	8646.73	
2015-12-26	trips_performed	Dollars	LOG	778.92	
2015-11-11	trips_performed	Dollars	PVT	881.35	
2015-12-12	trips_performed	Dollars	PVT	301	
2016-01-11	trips_performed	Dollars	MP1	106	
2015-10-21	trips_performed	Dollars	LOG	7978.8	
2015-11-20	trips_performed	Dollars	SE2	159	
2015-10-23	trips_performed	Dollars	LOG	9095.73	
2015-12-14	trips_performed	Dollars	PVT	1603	
2015-12-09	trips_performed	Dollars	SR3	308	
2015-11-09	trips_performed	Dollars	HE6	186	
2015-12-30	trips_performed	Dollars	PVT	1297	
2015-12-21	trips_performed	Dollars	TL1	78	
2016-01-13	trips_performed	Dollars	SR3	103.5	
2015-12-09	trips_performed	Dollars	LOG	7868.55	
2015-12-27	trips_performed	Dollars	MP1	106	
2015-12-08	trips_performed	Dollars	MP1	195	
2016-01-11	trips_performed	Dollars	LOG	8138.26	
2015-11-24	trips_performed	Dollars	SR3	342	
2015-10-20	trips_performed	Dollars	LOG	9252.76	
2015-11-27	trips_performed	Dollars	PVT	506	
2015-10-20	trips_performed	Dollars	CDS	99.5	
2015-12-28	trips_performed	Dollars	LOG	7470.57	
2016-01-07	trips_performed	Dollars	ND2	41	
2015-11-23	trips_performed	Dollars	HE6	191	
2015-11-06	trips_performed	Dollars	LOG	7936.32	
2015-11-10	trips_performed	Dollars	CDS	133	
2015-12-01	trips_performed	Dollars	PVT	708.1	
2015-12-11	trips_performed	Dollars	PB1	154	
2015-11-14	trips_performed	Dollars	SE2	106	
2015-10-31	trips_performed	Dollars	PN1	25.67	
2015-10-22	trips_performed	Dollars	PB1	57	
2015-12-22	trips_performed	Dollars	CDR	1303.5	
2015-12-12	trips_performed	Dollars	MP1	84.7	
2015-10-19	trips_performed	Dollars	SR3	236	
2015-12-30	trips_performed	Dollars	LOG	5099.23	
2015-11-13	trips_performed	Dollars	WC1	282	
2015-11-19	trips_performed	Dollars	LOG	9217.55	
2015-11-19	trips_performed	Dollars	CDS	152.5	
2015-12-21	trips_performed	Dollars	MP1	297	
2016-01-07	trips_performed	Dollars	CDR	1519	
2015-10-21	trips_performed	Dollars	PVT	1842.4	
2015-12-10	trips_performed	Dollars	MR5	298	
2016-01-08	trips_performed	Dollars	LOG	7641.14	
2015-12-17	trips_performed	Dollars	PVT	725.85	
2016-01-03	trips_performed	Dollars	MID		
2015-11-01	trips_performed	Dollars	MP1	53	
2016-01-14	trips_performed	Dollars	CDR	1575.25	
2015-10-21	trips_performed	Dollars	HL1	109	
2015-10-30	trips_performed	Dollars	SK2	235	
2015-11-26	trips_performed	Dollars	LOG	48.48	
2015-11-18	trips_performed	Dollars	CDR	1231.25	
2015-11-30	trips_performed	Dollars	CDS	200.2	
2015-11-03	trips_performed	Dollars	MP1	82	
2015-12-30	trips_performed	Dollars	MP1	154	
2015-12-24	trips_performed	Dollars	PVT	929.45	
2015-10-13	trips_performed	Dollars	MRC	94	
2015-12-14	trips_performed	Dollars	CDS	86.25	
2015-12-26	trips_performed	Dollars	PVT	315	
2016-01-11	trips_performed	Dollars	WC1	120.5	
2015-12-23	trips_performed	Dollars	MP1	404	
2015-12-07	trips_performed	Dollars	CDS	179	
2016-01-06	trips_performed	Dollars	SR1	106	
2015-10-13	trips_performed	Dollars	SE2	106	
2015-11-10	trips_performed	Dollars	SS1	146	
2015-12-07	trips_performed	Dollars	LOG	8233.06	
2015-10-15	trips_performed	Dollars	CDR	1129.75	
2015-12-11	trips_performed	Dollars	CDR	1587.75	
2015-12-19	trips_performed	Dollars	PVT	204.5	
2015-11-06	trips_performed	Dollars	PVT	971.1	
2015-10-18	trips_performed	Dollars	LOG	992.5	
2015-12-14	trips_performed	Dollars	LOG	8387.93	
2016-01-08	trips_performed	Dollars	MP1	432	
2015-12-10	trips_performed	Dollars	ND2	82	
2015-11-15	trips_performed	Dollars	PVT	116.6	
2015-12-01	trips_performed	Dollars	WC1	154	
2015-12-09	trips_performed	Dollars	TL1	65.24	
2015-10-16	trips_performed	Dollars	WS3	57	
2016-01-11	trips_performed	Dollars	PVT	796	
2015-12-22	trips_performed	Dollars	BR3	202	
2015-10-29	trips_performed	Dollars	CDR	1241.75	
2016-01-01	trips_performed	Dollars	LOG	41.82	
2015-11-12	trips_performed	Dollars	CDS	181	
2016-01-05	trips_performed	Dollars	MRC	97	
2016-01-08	trips_performed	Dollars	CDS	370.7	
2015-12-16	trips_performed	Dollars	HE6	202	
2015-11-24	trips_performed	Dollars	PVT	253.65	
2015-11-16	trips_performed	Dollars	CDR	1444	
2016-01-05	trips_performed	Dollars	BR3	210	
2015-11-05	trips_performed	Dollars	CDS	181	
2015-11-21	trips_performed	Dollars	SE2	212	
2015-11-03	trips_performed	Dollars	LOG	7918.7	
2015-11-23	trips_performed	Dollars	SE2	212	
2015-11-15	trips_performed	Dollars	ND2	45	
2015-10-19	trips_performed	Dollars	PVT	1403	
2015-11-25	trips_performed	Dollars	CDR	274.5	
2016-01-11	trips_performed	Dollars	QR1	316	
2015-12-31	trips_performed	Dollars	SR3	130	
2015-11-21	trips_performed	Dollars	LOG	916.96	
2015-10-12	trips_performed	Dollars	PVT	1237	
2016-01-10	trips_performed	Dollars	LOG	452.66	
2015-10-28	trips_performed	Dollars	PVT	681	
2015-11-28	trips_performed	Dollars	LOG	833.2	
2015-10-20	trips_performed	Dollars	SE2	106	
2015-10-16	trips_performed	Dollars	LOG	8557.76	
2015-11-16	trips_performed	Dollars	MID	62	
2015-10-22	trips_performed	Dollars	CDR	1158	
2015-12-18	trips_performed	Dollars	CDR	1537.75	
2015-10-27	trips_performed	Dollars	SE2	212	
2015-11-10	trips_performed	Dollars	MP1	218	
2015-12-01	trips_performed	Dollars	ND2	204	
2016-01-06	trips_performed	Dollars	MP1	228	
2015-11-27	trips_performed	Dollars	SR3	61	
2015-11-04	trips_performed	Dollars	PVT	794.7	
2015-10-16	trips_performed	Dollars	CDS	226.7	
2016-01-02	trips_performed	Dollars	PVT	338	
2015-12-23	trips_performed	Dollars	CDS	272.95	
2015-12-23	trips_performed	Dollars	LOG	8572.34	
2015-11-13	trips_performed	Dollars	PVT	1461.45	
2015-11-25	trips_performed	Dollars	MID	137	
2015-12-16	trips_performed	Dollars	LOG	7506.18	
2015-12-16	trips_performed	Dollars	CDS	272.45	
2015-12-21	trips_performed	Dollars	LOG	8053.1	
2015-10-25	trips_performed	Dollars	LOG	716.5	
2016-01-15	trips_performed	Dollars	SK2		
2015-11-19	trips_performed	Dollars	MP1	388	
2015-11-17	trips_performed	Dollars	PVT	990	
2016-01-06	trips_performed	Dollars	LOG	8058.14	
2015-12-24	trips_performed	Dollars	CDR	98.5	
2015-12-19	trips_performed	Dollars	MP1	76.7	
2015-12-06	trips_performed	Dollars	PVT	73	
2015-12-20	trips_performed	Dollars	PVT	129.75	
2016-01-06	trips_performed	Dollars	PVT	330	
2015-10-26	trips_performed	Dollars	MRC	72.9	
2015-11-17	trips_performed	Dollars	LOG	9901.07	
2015-12-18	trips_performed	Dollars	CDS	338.45	
2015-10-31	trips_performed	Dollars	PVT	403	
2015-12-01	trips_performed	Dollars	LOG	8061.33	
2015-11-06	trips_performed	Dollars	CDR	1416.75	
2015-12-15	trips_performed	Dollars	TL1	100.12	
2015-12-03	trips_performed	Dollars	CDS	181	
2016-01-11	trips_performed	Dollars	SR1	112	
2016-01-03	trips_performed	Dollars	LOG	844.62	
2015-12-03	trips_performed	Dollars	LOG	8556.73	
2015-12-03	trips_performed	Dollars	PVT	964.75	
2015-12-09	trips_performed	Dollars	CDR	1615.75	
2015-11-25	trips_performed	Dollars	SE2	114	
2015-10-26	trips_performed	Dollars	BR7	106	
2016-01-07	trips_performed	Dollars	WC1	114	
2015-12-21	trips_performed	Dollars	SR3	130	
2015-10-30	trips_performed	Dollars	CDS	224.95	
2016-01-07	trips_performed	Dollars	PVT	1018	
2015-12-03	trips_performed	Dollars	HE6	265	
2015-11-03	trips_performed	Dollars	CDR	1213.5	
2015-10-16	trips_performed	Dollars	PVT	887	
2015-12-02	trips_performed	Dollars	SR3	292	
2015-11-18	trips_performed	Dollars	MID	41.24	
2015-12-30	trips_performed	Dollars	MRC	41	
2015-12-23	trips_performed	Dollars	CDR	1201	
2015-10-28	trips_performed	Dollars	LOG	8616.9	
2015-12-18	trips_performed	Dollars	MP1	276	
2016-01-04	trips_performed	Dollars	SR3	162	
2015-10-11	trips_performed	Dollars	LOG	854	
2015-11-20	trips_performed	Dollars	PVT	1439.5	
2015-12-04	trips_performed	Dollars	PVT	1448.5	
2015-12-01	trips_performed	Dollars	MP1	164	
2015-11-20	trips_performed	Dollars	MID	103.24	
2015-11-09	trips_performed	Dollars	ND2	82	
2015-11-05	trips_performed	Dollars	CDR	1298.5	
2015-12-30	trips_performed	Dollars	HL1	81	
2015-11-13	trips_performed	Dollars	LOG	8517.33	
2015-10-19	trips_performed	Dollars	CDR	1243.25	
2015-10-24	trips_performed	Dollars	SE2	212	
2015-10-15	trips_performed	Dollars	SR3	268	
2015-12-14	trips_performed	Dollars	TL1	687.08	
2016-01-06	trips_performed	Dollars	SR3	130	
2015-11-15	trips_performed	Dollars	LOG	356.36	
2015-10-26	trips_performed	Dollars	BR3	178	
2015-12-15	trips_billed	Dollars	LOG	8885.18	
2015-11-09	trips_billed	Dollars	LOG	24291.56	
2016-01-15	trips_billed	Dollars	LOG	7273.53	
2015-11-11	trips_billed	Dollars	LOG	9560.53	
2015-11-18	trips_billed	Dollars	LOG	8800.89	
2015-12-10	trips_billed	Dollars	LOG	7819.05	
2015-12-23	trips_billed	Dollars	LOG	8791.27	
2015-11-17	trips_billed	Dollars	LOG	9563.41	
2015-12-09	trips_billed	Dollars	LOG	18104.08	
2016-01-04	trips_billed	Dollars	LOG	11747.4	
2015-10-21	trips_billed	Dollars	LOG	22839.14	
2015-11-16	trips_billed	Dollars	LOG	15035.3	
2015-10-12	trips_billed	Dollars	LOG	854	
2015-11-10	trips_billed	Dollars	LOG	9019.43	
2015-11-19	trips_billed	Dollars	LOG	17882.17	
2015-12-18	trips_billed	Dollars	LOG	7863.08	
2015-11-23	trips_billed	Dollars	LOG	9068.27	
2015-12-03	trips_billed	Dollars	LOG	16101.05	
2016-01-14	trips_billed	Dollars	LOG	23836.92	
2015-11-24	trips_billed	Dollars	LOG	18325.44	
2015-11-27	trips_billed	Dollars	LOG	17113.2	
2015-12-04	trips_billed	Dollars	LOG	8501.73	
2015-10-30	trips_billed	Dollars	LOG	9726.27	
2015-12-14	trips_billed	Dollars	LOG	16486.53	
2015-12-24	trips_billed	Dollars	LOG	8422.66	
2015-12-30	trips_billed	Dollars	LOG	12487.64	
2015-11-02	trips_billed	Dollars	LOG	35756.53	
